Country,Date,Sector,Target,Deal Value (USD/MLNS),Transaction Type,Investor(s),Investors_symbol,Manufact_Index,Non_Manufact_Index,currentRatio_Investor,currentRatioafter_1_year_Investor,currentRatioafter_2_year_Investor,currentRatioafter_3_year_Investor,debtEquityRatio_Investor,debtEquityRatioafter_1_year_Investor,debtEquityRatioafter_2_year_Investor,debtEquityRatioafter_3_year_Investor,dividendPaidAndCapexCoverageRatio_Investor,dividendPaidAndCapexCoverageRatioafter_1_year_Investor,dividendPaidAndCapexCoverageRatioafter_2_year_Investor,dividendPaidAndCapexCoverageRatioafter_3_year_Investor,ebitPerRevenue_Investor,ebitPerRevenueafter_1_year_Investor,ebitPerRevenueafter_2_year_Investor,ebitPerRevenueafter_3_year_Investor,effectiveTaxRate_Investor,effectiveTaxRateafter_1_year_Investor,effectiveTaxRateafter_2_year_Investor,effectiveTaxRateafter_3_year_Investor,enterpriseValueMultiple_Investor,enterpriseValueMultipleafter_1_year_Investor,enterpriseValueMultipleafter_2_year_Investor,enterpriseValueMultipleafter_3_year_Investor,priceEarningsRatio_Investor,priceEarningsRatioafter_1_year_Investor,priceEarningsRatioafter_2_year_Investor,priceEarningsRatioafter_3_year_Investor,priceToBookRatio_Investor,priceToBookRatioafter_1_year_Investor,priceToBookRatioafter_2_year_Investor,priceToBookRatioafter_3_year_Investor,priceToFreeCashFlowsRatio_Investor,priceToFreeCashFlowsRatioafter_1_year_Investor,priceToFreeCashFlowsRatioafter_2_year_Investor,priceToFreeCashFlowsRatioafter_3_year_Investor,priceToSalesRatio_Investor,priceToSalesRatioafter_1_year_Investor,priceToSalesRatioafter_2_year_Investor,priceToSalesRatioafter_3_year_Investor
United States,2009-08-10,Internet Software and Services,"FriendFeed, Inc.",47.5,Add-on Acquisition,"Facebook, Inc., 1601 Willow Road, Menlo Park, California, 94025, United States, (650) 543-4800, www.facebook.com",FB2A.DE,53.5,67.5,,,,10.710076045627376,,,,0.28481497235219055,,,,,,,,0.0970721163293378,,,,0.8927125506072875,,,,45.817119113573405,,,,943.6403773584906,,,,4.254609953211399,,,,132.66031830238728,,,,9.827655728040872
United States,2009-08-28,Life Science,HySolv Technology ,10.0,Divestiture,"Novartis AG, Lichtstrasse 35, Basel, 4056, Switzerland, +41 61 324 11 11, www.novartis.com",NVS,53.5,67.5,1.7304057524396508,1.0822045583583422,1.0404354587869362,1.1643590703089268,0.6629201735584714,0.8473479334135072,0.7830022477370755,0.7959851215029019,10.091887417218542,6.240905057675244,4.800067091580007,4.792032410533423,0.21998536682704034,0.22695448110005625,0.18144,0.1953232223206685,0.1479540415238863,0.14809434284737652,0.14183607166063306,0.14453437694565507,7.349672463419294,5.796252779358755,5.520504614142347,7.236081342238437,8.6989270639995,8.147860445170512,9.23982321957643,11.801574574434508,1.2733020952061582,1.2627404455978226,1.2788182522325497,1.623521432417177,7.725839219453987,6.742724562737642,7.062783844992451,10.082146892863562,1.620091509158943,1.5476842031768197,1.41814752,1.948784182519414
United States,2009-09-30,Financial Services,"Columbia Management Investment Advisers, LLC",1000.0,Divestiture,"Ameriprise Financial, Inc., 55 Ameriprise Financial Center, Minneapolis, Minnesota, 55474, United States, (612) 671-3131, www.ameriprise.com",A4S.DE,54.4,62.0,,,,0.0,,,,13.81841179058513,,,,8.958333333333334,,,,0.12067452968125549,,,,0.27059773828756056,,,,16.195034102817974,,,,9.526802504373178,,,,1.0782093903431589,,,,7.165993989035088,,,,0.9555589996100985
United States,2009-09-08,Building Materials,"Summit Materials, Inc.",780.0,"Buyout (LBO, MBO, MBI)","Silverhawk Capital Partners (PE), 140 Greenwich Avenue, 2nd Floor, Greenwich, Connecticut, 06830, United States, (203) 861-2905, www.silverhawkcapitalpartners.com\nThe Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,54.4,62.0,2.22385124473021,4.5261705878079,5.0835136348590035,0.12940906472056846,1.0037509688153183,2.565170236914338,2.835239665118207,3.5253940708419313,1.7363102421076615,-0.6820699521302936,1.6502082995671932,1.0097747225156275,-1.1829919220819314,-0.14598837409049506,0.024070259810380263,0.2681610935021259,-0.04330415550568937,-0.16199818618053244,4.474759895415361,0.18230573304890604,,,,,-4.6535849415552555,-17.51952204362913,-44.816443601599495,42.57949030797906,0.985067275195635,1.4858058825109508,1.6149188899905647,1.7025886077191488,8.581649641978746,-15.21603047274349,7.094851055215312,17.043023102975646,1.718457387874811,1.8107597629791512,2.3499929767232755,2.4593311944520613
United States,2009-09-10,Medical Products,"Evalve, Inc.",410.0,Add-on Acquisition,"Abbott Laboratories, Inc., 100 Abbott Park Road, Abbott Park, Illinois, 60064, United States, (224) 667-6100, www.abbott.com",ABT,54.4,62.0,1.786650318032033,1.2928976943575483,1.5354651162790698,2.358659638554217,1.2933584179208961,1.655976415937109,1.4663256955810147,1.516185771490588,5.488980030360371,5.27407691378894,6.200816952348824,6.7129753618321,0.23383203357015556,0.16245000493506345,0.13380884259117576,0.15706044378391784,0.2012762702859445,0.19021417391088205,0.09044535092049039,0.047854458218245605,4.058406274054416,4.335124074650515,4.298101081726979,4.831826781257296,4.803710636481571,5.519878926084288,7.08204149227787,7.560992813501775,1.2076191422864893,1.1406069917474184,1.3701747959132489,1.6872720058188693,4.461824020661119,3.3073721310997963,4.477733131867172,5.996132956589289,0.8971755562664712,0.7261384799350842,0.8619301632443829,1.130704143824521
United States,2009-09-30,Retail,Sunoco Retail Heat,86.0,Divestiture,"Superior Plus Corp., 200 Wellington Street West, Suite 401, Toronto, Ontario, M5V 3C7, Canada, (416) 345-8050, www.superiorplus.com",SPB.TO,54.4,62.0,1.3844645920117618,1.6131868131868132,1.4755518877656282,1.341292713050638,2.8905047048759624,4.442346145301044,5.274027459954233,4.318098720292505,-1.127948113207547,0.09077380952380952,2.1522842639593907,11.729613733905579,0.03605287755374549,-0.018446106766405984,-0.08992255960872224,0.028170957150346274,0.15679012345679014,0.2780337941628264,0.14277620396600565,0.0881488736532811,13.804339502233567,11.217630597014926,7.416841288319752,8.513022205494918,17.906881405563688,-26.62468085106383,-2.2915399867812294,13.101074113856068,2.0924550898203593,2.7801821817373913,1.9834668192219678,3.1854531209193,-9.668300395256917,-50.86829268292683,3.9897583429229,5.314640522875817,0.5443717452263319,0.35457327439646374,0.17664051355206847,0.3365367105372072
United States,2009-09-30,Software,eCopy LLC,84.4,Add-on Acquisition,"Nuance Communications, Inc., 1 Wayside Road, Burlington, Massachusetts, 01803, United States, (781) 565-5000, www.nuance.com",NUAN,54.4,62.0,1.8983290595742144,2.2005323265493946,1.7995811143620941,1.7634444936217495,0.7468042435054142,0.6410001584540457,0.6424723797621774,1.1255327540175555,,,,,0.02966164116032796,-0.0009517868569406264,0.022761861502751488,0.039540807830898896,1.4328638830749583,-16.933333333333334,-0.2738781357230902,-2.1719549171541455,16.14512339026286,17.71680351106904,26.311885620491463,16.143169022073447,-235.94587661039174,-204.68567989947115,182.87924508080965,28.621250259975376,1.4370355291254333,1.701766762783846,2.8046113367806074,2.1729702832851223,16.61268529157194,15.330075136466306,22.144332365598547,14.456526930983275,3.0294160336380624,3.4937207094520923,5.3027369084604175,3.58972471394343
Netherlands,2009-09-01,Information Technology,eventIS Group B.V.,36.6,Add-on Acquisition,"SeaChange International, Inc., 50 Nagog Park, Acton, Massachusetts, 01720, United States, (978) 897-0100, www.schange.com",SEAC,54.4,62.0,2.746786306446894,2.0017274851107234,2.3425904452690167,2.548085016835017,0.35850228755893077,0.5014837962702757,0.4592525652427537,0.41764404706596253,,,,,0.05226520541429676,0.011638112711675303,0.12478832817323177,0.0034192357300017705,0.05450753625936108,0.15807413719642097,-0.0864485117396931,3.2440828402366866,4.651207394569613,13.007752583038624,10.238983774939781,6.783210025527965,15.001592139562865,168.64535147392291,9.643116601058775,-54.52771798704534,0.8687259341833299,1.2540203010307889,1.358710158648191,1.0376236619290977,17.170745926095936,914.4172131147541,22.7167127668079,19.69710763138949,0.7413240452644722,1.1063783998214862,1.3111580929002846,1.107074985458132
Norway,2009-09-24,Energy Services and Equipment,Multi Phase Meters AS,30.0,Add-on Acquisition,"TechnipFMC plc, One St. Paul's Churchyard, London, EC4M 8AP, United Kingdom, +44 20 3429 3950, www.technipfmc.com",FTI,54.4,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,2009-10-07,Leisure,"SeaWorld Entertainment, Inc.",2300.0,Divestiture,"HarbourVest Partners (PE), One Financial Center, 44th Floor, Boston, Massachusetts, 02111, United States, (617)348-3707, www.harbourvest.com\nThe Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,56.0,63.5,2.22385124473021,4.5261705878079,5.0835136348590035,0.12940906472056846,1.0037509688153183,2.565170236914338,2.835239665118207,3.5253940708419313,1.7363102421076615,-0.6820699521302936,1.6502082995671932,1.0097747225156275,-1.1829919220819314,-0.14598837409049506,0.024070259810380263,0.2681610935021259,-0.04330415550568937,-0.16199818618053244,4.474759895415361,0.18230573304890604,,,,,-4.6535849415552555,-17.51952204362913,-44.816443601599495,42.57949030797906,0.985067275195635,1.4858058825109508,1.6149188899905647,1.7025886077191488,8.581649641978746,-15.21603047274349,7.094851055215312,17.043023102975646,1.718457387874811,1.8107597629791512,2.3499929767232755,2.4593311944520613
Canada,2009-10-22,Oil/Gas Exploration,Wave Energy Ltd.,665.0,Add-on Acquisition,"Crescent Point Energy Corp., 2800, 111 - 5th Avenue SW, Calgary, Alberta, T2P 3Y6, Canada, (403) 693-0020, www.crescentpointenergy.com",CPG.TO,56.0,63.5,0.6056176894096298,0.47267247644638843,0.4528467778986289,0.47208126915036797,0.3672137938176358,0.42412453052567545,0.4913963086838067,0.40199632178658457,-1.2498739636747016,-0.6131481694261767,-1.156218810685339,-1.3311264901364541,-0.01628604569246543,0.03725738624110416,0.1218498546404053,0.0937102562997133,-1.1404463424714149,0.14206642066420663,0.22185554725915838,0.08634644967436779,14.803231747909765,13.458341698834502,10.828266142771207,8.809549365902265,-194.63938933226066,508.50553149443084,62.28097612099397,66.83141550376862,1.520284647420446,1.8431888761945627,2.138939993252007,1.47248838511084,-19.184094998778875,-12.795240798383753,-92.47548631059863,364.942712380134,6.785013678461094,6.86110985419587,5.905282137679366,5.722019473982022
France,2009-10-01,Healthcare Services,Fovea Pharmaceuticals SA,416.95,Add-on Acquisition,"Sanofi SA, 54, Rue La Boétie, Paris, 75008, France, +33 1 53 77 40 00, www.sanofi.com",SNY,56.0,63.5,1.5989056087551299,1.9870129870129871,1.5328074314361546,1.6477910490718088,0.6558271768905122,0.6022185810874437,0.7786691332111919,0.7488053297987373,7.790484903934126,6.235782747603833,-22.729268292682928,4.357866666666666,0.19727470812058928,0.1747775870142032,0.1517200068457984,0.16344522624245628,0.22485987471150676,0.2218253259510627,0.08554239518706523,0.19295558958652373,4.889172102761877,4.677815895599586,6.016139130434783,7.82409214045515,11.641885856941766,10.701502169379914,12.109585807131564,19.25763362190457,1.2719874042665893,1.1018534448273913,1.226273537416176,1.6682246712476894,9.107656617652065,7.146971947226973,9.146858431736765,14.58342219850587,1.9933828429151648,1.8262872595598563,1.9664519367904614,2.660195961843313
United Kingdom,2009-10-26,Financial Services,Standard Life Bank plc,347.9,Divestiture,"Barclays PLC, 1 Churchill Place, London, E14 5HP, United Kingdom, +44 20 7116 1000, www.home.barclays",BCS,56.0,63.5,,,,,27.930092856991774,28.066046639663394,28.060666204804612,28.694359379630544,-80.9361702127685,-40.62173913043432,-434.01492537290574,-16.544349939247407,0.49719741592247707,0.1971437441788271,0.18081678531285175,-0.00036919101019853196,0.10260819719117206,0.2984251968503926,0.3941152092830458,-77.00000000007701,5.890876197051401,12.223800451104882,2.8730942997352527,79.54492533053227,16.158978929650832,49.821588579909964,43.03674733154199,-282.1128398112535,3.210467861459279,3.491370909174563,2.3562351226885996,3.477988976434257,3.7298198527107296,10.494954884969562,4.555274179092486,-12.379635164713067,7.209827526420773,6.890877898897859,4.714853847786811,8.123974896959698
United States,2009-10-27,Internet Software and Services,"ScanSafe, Inc.",183.0,Add-on Acquisition,"Cisco Systems, Inc., 170 West Tasman Drive, San Jose, California, 95134, United States, (408) 526-7209, www.cisco.com",CSCO,56.0,63.5,3.2352251922372757,2.6735818645037175,3.2692219810350736,3.492922001015171,0.7628276450953502,0.832335599882531,0.8442171685088722,0.7891627344694458,,,-19.532945736434108,30.642666666666667,0.21300218733560372,0.23513986013986013,0.18105881808505714,0.22055535051344954,0.20265176134147928,0.17503983005841742,0.1706070287539936,0.2084850871148735,11.479940950680653,11.045741133576401,6.918428942316482,6.584789428763944,16.026447799152265,11.640659714175356,10.340322681047766,10.1299629896779,2.5436962972546384,2.042447059886597,1.4210116080125355,1.5882508364855907,11.055581511470987,9.865030441898528,7.536068972487366,7.858662074288471,2.7218825151590664,2.258067032967033,1.5527949974547641,1.7684164998588827
United States,2009-10-01,Internet Software and Services,Alogent,42.0,Add-on Acquisition,"Jack Henry & Associates, Inc., 663 Highway 60, PO Box 807, Monett, Missouri, 65708, United States, (417) 235-6652, www.jackhenry.com",JKHY,56.0,63.5,1.0441347270615564,0.8845634563456346,0.9303547963206308,1.1650919940328195,0.6770949720670391,1.0796908315565032,0.7115253466696977,0.647340046790764,-7.051194539249146,-4.409274193548387,-9.760162601626016,-6.422330097087379,0.21097103004291845,0.21611283767630887,0.21460337159995863,0.22305197995480003,0.3446153846153846,0.3480420353982301,0.3375469879518072,0.3378149779735683,6.547463621474884,8.073173770595092,7.4853471826328875,8.185670021001316,15.300683608147427,16.14023782866836,16.239887345454544,18.055305592105263,2.5179576695929766,2.5358929104477608,2.5380592293703113,2.791584223375038,10.4887,13.729682828282828,12.330118774157924,14.810612250404748,2.1157463519313304,2.274604398756873,2.309426528079429,2.696675297238872
United States,2009-10-07,Life Science,"Epizyme, Inc.",32.0,Venture,"Bay City Capital (PE), 750 Battery Street, Suite 400, San Francisco, California, 94111, United States, (415)676-3830, www.baycitycapital.com",,56.0,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,2009-10-15,Business Services,Healthhonors Corp.,14.7,Add-on Acquisition,"Tivity Health, Inc., 701 Cool Springs Boulevard, Franklin, Tennessee, 37067, United States, (800) 869-5311, www.tivityhealth.com",TVTY,56.0,63.5,0.7710594315245478,1.0047923322683705,1.0732323232323233,1.1052221356196414,1.3387225019878082,1.0,1.668046669175762,1.6836441893830703,,,,,0.028575411207136883,0.1080105511592392,-0.20659117305458768,0.021707028942705257,0.4944878048780488,0.39132390745501283,-0.10812368236120871,0.45727891156462586,4.665104098300074,2.0855795571442073,-3.3550119937816762,7.779234960469648,0.055330173076923075,0.008918275687103594,-0.0015973618262523782,43.7600925,0.0015251359660747414,0.0009791885793871866,0.0009480766277756869,1.2556697991391679,0.00901933855799373,0.014801208421052632,0.009329776296296296,-42.692773170731705,0.0008021101198773348,0.0005856371511870054,0.00036571422764227645,0.5169532486709982
United States,2009-11-03,Life Science,Schering-Plough Corp.,41100.0,Add-on Acquisition,"Merck & Co., Inc., 2000 Galloping Hill Road, Kenilworth, New Jersey, 07033, United States, (908) 423-1000, www.merck.com",MRK.PA,54.4,61.5,,,,1.8997710922171354,,,,0.955658242172765,,,,3.0536258379037173,,,,0.18488586117164194,,,,0.2792081473852844,,,,5.921010606423032,,,,15.697481076360244,,,,1.826142272331007,,,,12.000751521937282,,,,2.048407203312882
United States,2009-11-09,Software,"AdMob, Inc.",750.0,Divestiture,"Alphabet Inc., 1600 Amphitheatre Parkway, Mountain View, California, 94043, United States, (650) 253-0000, www.google.com",GOOG,54.4,61.5,10.617764834364761,4.157863145258103,5.91921911814204,4.216642254307038,0.12479168981224309,0.2510758850370883,0.24815547338550176,0.30792721188035976,,,,,0.35436133778698575,0.36820026602094064,0.3251813744888537,0.3142770259996959,0.22204987471662094,0.21220822526861802,0.2100438098328736,0.20153431474186193,15.893054502607301,14.295352993013655,12.23843209509658,14.445809805707347,25.87170851226994,22.774164174015286,19.328255684502412,23.257193582937507,4.685133304632819,4.188799253908869,3.236722428411729,3.4820119570522206,19.831123853750295,27.423795313606117,16.91374365057967,18.71066143413757,7.132194812058686,6.605991142866888,4.9650237593984965,5.423933784400183
United States,2009-11-17,Semiconductors,"Semitool, Inc.",364.0,Add-on Acquisition,"Applied Materials, Inc., 3050 Bowers Avenue, P.O. Box 58039, Santa Clara, California, 95052, United States, (408) 727-5555, www.appliedmaterials.com",AMAT,54.4,61.5,2.933986591026302,2.3424515235457064,3.7061560486757337,2.2525386313465785,0.34954193093727975,0.4520966029723992,0.5751136363636363,0.6727021423635107,4.679324894514768,9.603678929765886,12.904255319148936,6.805147058823529,-0.09692859992022337,0.14525081160330924,0.22611010744508891,0.03624268838169515,0.37134979423868314,0.3237923576063446,0.1900756938603869,0.6550632911392406,-60.85112069765283,7.785408760833919,5.046552359033372,15.113059423769508,-43.46978557377049,14.721070362473348,5.974227414330218,105.68053669724772,1.86868,1.8323200636942676,1.3075411363636364,1.5921463026952316,157.275024911032,8.886834856480885,5.190059539918809,6.820117525162818,2.6442530115676104,1.446053408733899,1.094072644290197,1.3211582176855143
Canada,2009-11-09,Oil/Gas Exploration,TriAxon Resources Ltd.,248.7,Add-on Acquisition,"Crescent Point Energy Corp., 2800, 111 - 5th Avenue SW, Calgary, Alberta, T2P 3Y6, Canada, (403) 693-0020, www.crescentpointenergy.com",CPG.TO,54.4,61.5,0.6056176894096298,0.47267247644638843,0.4528467778986289,0.47208126915036797,0.3672137938176358,0.42412453052567545,0.4913963086838067,0.40199632178658457,-1.2498739636747016,-0.6131481694261767,-1.156218810685339,-1.3311264901364541,-0.01628604569246543,0.03725738624110416,0.1218498546404053,0.0937102562997133,-1.1404463424714149,0.14206642066420663,0.22185554725915838,0.08634644967436779,14.803231747909765,13.458341698834502,10.828266142771207,8.809549365902265,-194.63938933226066,508.50553149443084,62.28097612099397,66.83141550376862,1.520284647420446,1.8431888761945627,2.138939993252007,1.47248838511084,-19.184094998778875,-12.795240798383753,-92.47548631059863,364.942712380134,6.785013678461094,6.86110985419587,5.905282137679366,5.722019473982022
United Kingdom,2009-11-02,Media,"Live Nation Entertainment, Inc. - UK Theatrical Business",160.0,Divestiture,"The Ambassador Theatre Group Ltd., The Ambassadors Peacock Centre, Woking, GU21 6GQ, United Kingdom, +44 14 8354 5800, www.atgtickets.com",,54.4,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,2009-11-23,Construction,Precision Pipeline LLC,132.0,Add-on Acquisition,"MasTec, Inc., 800 South Douglas Road, Coral Gables, Florida, 33134, United States, (305) 599-1800, www.mastec.com",MTZ,54.4,61.5,1.6289747942896797,1.4832656450392976,1.4175170229229965,1.4837254251794667,1.581497722289752,1.5352858221261987,1.5655922727468856,1.8036041774579665,,,,,0.04874216354522508,0.06672354054169984,0.05783593560203352,0.051711808744739775,0.10596085071967447,0.4130714285714286,0.391060007929804,0.3947716623685262,8.320431320416098,5.547916084145447,7.044037783641989,8.485927433556604,13.150411177701136,12.555792241074583,12.792360449429722,20.50396086608456,1.761515008652648,1.7404437734369858,1.6716940658690385,2.569680880850051,9.096258212749314,6.057420675100988,-20.58167385101087,23.825660634512,0.5730607600113827,0.492476383549441,0.45065249750995107,0.5910338631996607
United States,2009-11-09,Electrical Equipment,"Direct Drive Systems, Inc.",120.0,Add-on Acquisition,"TechnipFMC plc, One St. Paul's Churchyard, London, EC4M 8AP, United Kingdom, +44 20 3429 3950, www.technipfmc.com",FTI,54.4,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,2009-11-30,Automotive,Utilimaster Corp.,50.0,Divestiture,"The Shyft Group, Inc., 41280 Bridge Street, Novi, Michigan, 48375, United States, (517) 543-6400, www.theshyftgroup.com",SPAR,54.4,61.5,2.8430769230769233,3.357314148681055,2.9583333333333335,2.839851024208566,0.6249307479224376,0.32131147540983607,0.3599562363238512,0.37157246782316733,-27.6231884057971,-59.6140350877193,-15.780104712041885,-0.7007700770077008,0.04932844932844933,0.021427085500312044,0.003051643192488263,-0.005099872503187421,0.0,0.0,0.3923076923076923,-0.041666666666666664,0.15691030866720423,12.888727964489537,15.5211925795053,25.074992412746585,16.64186440677966,51.86713170731708,252.874875,-72.69768,1.08794459833795,1.1620504918032788,1.1066734135667395,1.017035254616676,6.042276923076923,7.062611756891398,8.131024919614148,-29.794131147540984,0.4795457875457875,0.4423866028708134,0.47488239436619717,0.386196770080748
United States,2009-11-23,Business Services,Sitrick Brincko Group LLC,44.7,Consolidation,"Resources Connection, Inc., 17101 Armstrong Avenue, Suite 100, Irvine, California, 92614, United States, (714) 430-6400, www.rgp.com",RECN,54.4,61.5,3.7489051094890513,4.006932409012132,3.71875,3.6985413290113454,0.2192956496004735,0.33975084937712347,0.27823987121008853,0.17737086635692811,,,15.420118343195266,6.588768115942029,0.061260210035005834,-0.0022044088176352704,0.09514207149404216,0.12819167541098286,0.5779285714285715,-9.652727272727272,0.5215799614643545,0.43931787175989084,12.089284663725095,47.46093447709436,6.6531292432264095,4.980770369651222,43.60170337078651,-55.621958974358975,22.765620883534137,12.54319805352798,2.29686392423794,1.8425167610419027,1.5209658170110008,1.4089244055752939,12.847381559344477,150.9923248259861,25.52291580369203,15.352157236450267,1.1320162193698948,1.3041621643286572,1.0391639963336388,0.9015834907310248
Hong Kong,2009-11-02,Technology Hardware,Frontier Services - DVN Set-Top Box,44.5,Divestiture,"Cisco Systems, Inc., 170 West Tasman Drive, San Jose, California, 95134, United States, (408) 526-7209, www.cisco.com",CSCO,54.4,61.5,3.2352251922372757,2.6735818645037175,3.2692219810350736,3.492922001015171,0.7628276450953502,0.832335599882531,0.8442171685088722,0.7891627344694458,,,-19.532945736434108,30.642666666666667,0.21300218733560372,0.23513986013986013,0.18105881808505714,0.22055535051344954,0.20265176134147928,0.17503983005841742,0.1706070287539936,0.2084850871148735,11.479940950680653,11.045741133576401,6.918428942316482,6.584789428763944,16.026447799152265,11.640659714175356,10.340322681047766,10.1299629896779,2.5436962972546384,2.042447059886597,1.4210116080125355,1.5882508364855907,11.055581511470987,9.865030441898528,7.536068972487366,7.858662074288471,2.7218825151590664,2.258067032967033,1.5527949974547641,1.7684164998588827
United States,2009-11-12,Internet Software and Services,"Gizmo5 Technologies, Inc. ",30.0,Add-on Acquisition,"Alphabet Inc., 1600 Amphitheatre Parkway, Mountain View, California, 94043, United States, (650) 253-0000, www.google.com",GOOG,54.4,61.5,10.617764834364761,4.157863145258103,5.91921911814204,4.216642254307038,0.12479168981224309,0.2510758850370883,0.24815547338550176,0.30792721188035976,,,,,0.35436133778698575,0.36820026602094064,0.3251813744888537,0.3142770259996959,0.22204987471662094,0.21220822526861802,0.2100438098328736,0.20153431474186193,15.893054502607301,14.295352993013655,12.23843209509658,14.445809805707347,25.87170851226994,22.774164174015286,19.328255684502412,23.257193582937507,4.685133304632819,4.188799253908869,3.236722428411729,3.4820119570522206,19.831123853750295,27.423795313606117,16.91374365057967,18.71066143413757,7.132194812058686,6.605991142866888,4.9650237593984965,5.423933784400183
United States,2009-12-18,Technology Hardware,Starent Networks Corp. ,2900.0,Add-on Acquisition,"Cisco Systems, Inc., 170 West Tasman Drive, San Jose, California, 95134, United States, (408) 526-7209, www.cisco.com",CSCO,55.3,61.0,3.2352251922372757,2.6735818645037175,3.2692219810350736,3.492922001015171,0.7628276450953502,0.832335599882531,0.8442171685088722,0.7891627344694458,,,-19.532945736434108,30.642666666666667,0.21300218733560372,0.23513986013986013,0.18105881808505714,0.22055535051344954,0.20265176134147928,0.17503983005841742,0.1706070287539936,0.2084850871148735,11.479940950680653,11.045741133576401,6.918428942316482,6.584789428763944,16.026447799152265,11.640659714175356,10.340322681047766,10.1299629896779,2.5436962972546384,2.042447059886597,1.4210116080125355,1.5882508364855907,11.055581511470987,9.865030441898528,7.536068972487366,7.858662074288471,2.7218825151590664,2.258067032967033,1.5527949974547641,1.7684164998588827
United States,2009-12-21,Consumer Products,"Chattem, Inc.",1900.0,Going Private,"Sanofi SA, 54, Rue La Boétie, Paris, 75008, France, +33 1 53 77 40 00, www.sanofi.com",SNY,55.3,61.0,1.5989056087551299,1.9870129870129871,1.5328074314361546,1.6477910490718088,0.6558271768905122,0.6022185810874437,0.7786691332111919,0.7488053297987373,7.790484903934126,6.235782747603833,-22.729268292682928,4.357866666666666,0.19727470812058928,0.1747775870142032,0.1517200068457984,0.16344522624245628,0.22485987471150676,0.2218253259510627,0.08554239518706523,0.19295558958652373,4.889172102761877,4.677815895599586,6.016139130434783,7.82409214045515,11.641885856941766,10.701502169379914,12.109585807131564,19.25763362190457,1.2719874042665893,1.1018534448273913,1.226273537416176,1.6682246712476894,9.107656617652065,7.146971947226973,9.146858431736765,14.58342219850587,1.9933828429151648,1.8262872595598563,1.9664519367904614,2.660195961843313
United States,2009-12-18,Medical Products,"NovaMin Technology, Inc.",135.0,Add-on Acquisition,"GlaxoSmithKline plc, 980 Great West Road, Brentford, TW8 9GS, United Kingdom, +44 20 8047 5000, www.gsk.com",GSK,55.3,61.0,-1.4499092259448754,-1.2534000312646554,-1.0770819453697535,-0.9910966340933768,,,,,5.464111498257839,6.586240310077519,6.5928270042194095,3.9881494986326342,,0.0,,,,,,,-20.089867841409692,-42.91480730223124,-33.795081967213115,-5621.5,,,,,,,,,0.0,0.0,0.0,0.0,,,,
Israel,2009-12-18,Information Technology,STARLIMS Technologies Ltd.,123.0,Add-on Acquisition,"Abbott Laboratories, Inc., 100 Abbott Park Road, Abbott Park, Illinois, 60064, United States, (224) 667-6100, www.abbott.com",ABT,55.3,61.0,1.786650318032033,1.2928976943575483,1.5354651162790698,2.358659638554217,1.2933584179208961,1.655976415937109,1.4663256955810147,1.516185771490588,5.488980030360371,5.27407691378894,6.200816952348824,6.7129753618321,0.23383203357015556,0.16245000493506345,0.13380884259117576,0.15706044378391784,0.2012762702859445,0.19021417391088205,0.09044535092049039,0.047854458218245605,4.058406274054416,4.335124074650515,4.298101081726979,4.831826781257296,4.803710636481571,5.519878926084288,7.08204149227787,7.560992813501775,1.2076191422864893,1.1406069917474184,1.3701747959132489,1.6872720058188693,4.461824020661119,3.3073721310997963,4.477733131867172,5.996132956589289,0.8971755562664712,0.7261384799350842,0.8619301632443829,1.130704143824521
United States,2009-12-23,Life Science,Corthera Inc.,120.0,Add-on Acquisition,"Novartis AG, Lichtstrasse 35, Basel, 4056, Switzerland, +41 61 324 11 11, www.novartis.com",NVS,55.3,61.0,1.7304057524396508,1.0822045583583422,1.0404354587869362,1.1643590703089268,0.6629201735584714,0.8473479334135072,0.7830022477370755,0.7959851215029019,10.091887417218542,6.240905057675244,4.800067091580007,4.792032410533423,0.21998536682704034,0.22695448110005625,0.18144,0.1953232223206685,0.1479540415238863,0.14809434284737652,0.14183607166063306,0.14453437694565507,7.349672463419294,5.796252779358755,5.520504614142347,7.236081342238437,8.6989270639995,8.147860445170512,9.23982321957643,11.801574574434508,1.2733020952061582,1.2627404455978226,1.2788182522325497,1.623521432417177,7.725839219453987,6.742724562737642,7.062783844992451,10.082146892863562,1.620091509158943,1.5476842031768197,1.41814752,1.948784182519414
